LibraryName,TypeNodeName,FullTransform,PartialTransform,NotTransform
frmActionOrderRequest.Designer,Literal,0,0,442
frmActionOrderRequest.Designer,ExprMemberAccess,0,0,1202
frmActionOrderRequest.Designer,MemberAccess,0,0,1835
frmActionOrderRequest.Designer,ExpressionStat,0,0,593
frmActionOrderRequest.Designer,Assign,0,0,545
frmActionOrderRequest.Designer,Call,0,0,49
frmActionOrderRequest.Designer,ArgList,0,0,180
frmActionOrderRequest.Designer,Return,0,0,2
frmActionOrderRequest.Designer,Set,0,0,1
frmActionOrderRequest.Designer,PPEndRegion,0,0,2
frmActionOrderRequest.Designer,Method,0,0,3
frmActionOrderRequest.Designer,ParamList,0,0,3
frmActionOrderRequest.Designer,LocalVarStat,0,0,2
frmActionOrderRequest.Designer,LocalVar,0,0,2
frmActionOrderRequest.Designer,VarInit,0,0,3
frmActionOrderRequest.Designer,NewObject,0,0,131
frmActionOrderRequest.Designer,ArrayTypeRef,0,0,3
frmActionOrderRequest.Designer,RankSpecifier,0,0,3
frmActionOrderRequest.Designer,NewArrayTypeArray,0,0,2
frmActionOrderRequest.Designer,ArrayInitializer,0,0,2
frmActionOrderRequest.Designer,DotName,0,0,429
frmActionOrderRequest.Designer,AttrSection,0,0,1
frmActionOrderRequest.Designer,Attribute,0,0,1
frmActionOrderRequest.Designer,AttrArgList,0,0,1
frmActionOrderRequest.Designer,ThisMemberAccess,0,0,633
frmActionOrderRequest.Designer,This,0,0,633
frmActionOrderRequest.Designer,Arg,0,0,215
frmActionOrderRequest.Designer,TypeOf,0,0,1
frmActionOrderRequest.Designer,Cast,0,0,1
frmActionOrderRequest.Designer,Nested,0,0,1
frmActionOrderRequest.Designer,BitOr,0,0,3
frmActionOrderRequest.Designer,Param,0,0,1
frmActionOrderReception.Designer,CompilationUnit,0,0,1
frmActionOrderReception.Designer,Namespace,0,0,1
frmActionOrderReception.Designer,SimpleName,0,0,556
frmActionOrderReception.Designer,Class,0,0,1
frmActionOrderReception.Designer,Field,0,0,41
frmActionOrderReception.Designer,PPRegion,0,0,2
frmActionOrderReception.Designer,TypeRef,0,0,166
frmActionOrderReception.Designer,VarDeclarator,0,0,43
frmActionOrderReception.Designer,AliasTypeRef,0,0,6
frmActionOrderReception.Designer,Property,0,0,1
frmActionOrderReception.Designer,PropBody,0,0,1
frmActionOrderReception.Designer,Get,0,0,1
frmActionOrderReception.Designer,Block,0,0,6
frmActionOrderReception.Designer,If,0,0,1
frmActionOrderReception.Designer,Or,0,0,1
frmActionOrderReception.Designer,Eql,0,0,1
frmActionOrderReception.Designer,SingleAccess,0,0,186
frmActionOrderReception.Designer,Literal,0,0,391
frmActionOrderReception.Designer,ExprMemberAccess,0,0,1101
frmActionOrderReception.Designer,MemberAccess,0,0,1671
frmActionOrderReception.Designer,ExpressionStat,0,0,534
frmActionOrderReception.Designer,Assign,0,0,490
frmActionOrderReception.Designer,Call,0,0,45
frmActionOrderReception.Designer,ArgList,0,0,164
frmActionOrderReception.Designer,Return,0,0,2
frmActionOrderReception.Designer,Set,0,0,1
frmActionOrderReception.Designer,PPEndRegion,0,0,2
frmActionOrderReception.Designer,Method,0,0,3
frmActionOrderReception.Designer,ParamList,0,0,3
frmActionOrderReception.Designer,LocalVarStat,0,0,2
frmActionOrderReception.Designer,LocalVar,0,0,2
frmActionOrderReception.Designer,VarInit,0,0,3
frmActionOrderReception.Designer,NewObject,0,0,119
frmActionOrderReception.Designer,ArrayTypeRef,0,0,3
frmActionOrderReception.Designer,RankSpecifier,0,0,3
frmActionOrderReception.Designer,NewArrayTypeArray,0,0,2
frmActionOrderReception.Designer,ArrayInitializer,0,0,2
frmActionOrderReception.Designer,DotName,0,0,389
frmActionOrderReception.Designer,AttrSection,0,0,1
frmActionOrderReception.Designer,Attribute,0,0,1
frmActionOrderReception.Designer,AttrArgList,0,0,1
frmActionOrderReception.Designer,ThisMemberAccess,0,0,570
frmActionOrderReception.Designer,This,0,0,570
frmActionOrderReception.Designer,Arg,0,0,195
frmActionOrderReception.Designer,TypeOf,0,0,1
frmActionOrderReception.Designer,Cast,0,0,1
frmActionOrderReception.Designer,Nested,0,0,1
frmActionOrderReception.Designer,BitOr,0,0,3
frmActionOrderReception.Designer,Param,0,0,1
frmUsersManage,CompilationUnit,0,0,1
frmUsersManage,UsingNamespace,0,0,4
frmUsersManage,SimpleName,0,0,37
frmUsersManage,DotName,0,0,8
frmUsersManage,Namespace,0,0,1
frmUsersManage,Class,0,0,1
frmUsersManage,TypeBase,0,0,1
frmUsersManage,TypeRef,0,0,24
frmUsersManage,Field,0,0,1
frmUsersManage,AliasTypeRef,0,0,16
frmUsersManage,VarDeclarator,0,0,4
frmUsersManage,VarInit,0,0,4
frmUsersManage,Literal,0,0,76
frmUsersManage,Constructor,0,0,1
frmUsersManage,ParamList,0,0,15
frmUsersManage,BaseInit,0,0,1
frmUsersManage,ArgList,0,0,76
frmUsersManage,Block,0,0,47
frmUsersManage,If,0,0,23
frmUsersManage,Eql,0,0,5
frmUsersManage,SingleAccess,0,0,186
frmUsersManage,ExpressionStat,0,0,76
frmUsersManage,Assign,0,0,30
frmUsersManage,This,0,0,5
frmUsersManage,Else,0,0,5
frmUsersManage,Try,0,0,1
frmUsersManage,And,0,0,2
frmUsersManage,NotEql,0,0,4
frmUsersManage,ExprMemberAccess,0,0,190
frmUsersManage,Call,0,0,74
frmUsersManage,MemberAccess,0,0,193
frmUsersManage,ThisMemberAccess,0,0,3
frmUsersManage,Catch,0,0,1
frmUsersManage,Arg,0,0,83
frmUsersManage,Method,0,0,14
frmUsersManage,Param,0,0,20
frmUsersManage,Return,0,0,11
frmUsersManage,Plus,0,0,22
frmUsersManage,ExprElementAccess,0,0,16
frmUsersManage,IndexList,0,0,16
frmUsersManage,LocalVarStat,0,0,3
frmUsersManage,LocalVar,0,0,3
frmUsersManage,Not,0,0,6
frmUsersManage,While,0,0,3
frmUsersManage,Negate,0,0,2
frmUsersManage,NewObject,0,0,1
frmProviders,CompilationUnit,0,0,1
frmProviders,UsingNamespace,0,0,3
frmProviders,SimpleName,0,0,20
frmProviders,DotName,0,0,7
frmProviders,Namespace,0,0,1
frmProviders,Class,0,0,1
frmProviders,TypeBase,0,0,1
frmProviders,TypeRef,0,0,9
frmProviders,Field,0,0,4
frmProviders,AliasTypeRef,0,0,10
frmProviders,VarDeclarator,0,0,6
frmProviders,VarInit,0,0,6
frmProviders,Literal,0,0,44
frmProviders,Constructor,0,0,1
frmProviders,ParamList,0,0,6
frmProviders,BaseInit,0,0,1
frmProviders,ArgList,0,0,30
frmProviders,Block,0,0,26
frmProviders,If,0,0,17
frmProviders,Eql,0,0,3
frmProviders,SingleAccess,0,0,65
frmProviders,ExpressionStat,0,0,28
frmProviders,Assign,0,0,16
frmProviders,This,0,0,4
frmProviders,Else,0,0,1
frmProviders,Try,0,0,1
frmProviders,And,0,0,1
frmProviders,NotEql,0,0,1
frmProviders,ExprMemberAccess,0,0,48
frmProviders,Call,0,0,29
frmProviders,MemberAccess,0,0,50
frmProviders,ThisMemberAccess,0,0,2
frmProviders,Catch,0,0,1
frmProviders,Arg,0,0,21
frmProviders,Method,0,0,5
frmProviders,Param,0,0,6
frmProviders,ExprElementAccess,0,0,13
frmProviders,IndexList,0,0,13
frmProviders,LocalVarStat,0,0,2
frmProviders,LocalVar,0,0,2
frmProviders,Cast,0,0,1
frmProviders,Switch,0,0,1
frmProviders,SwitchSection,0,0,6
frmProviders,Case,0,0,6
frmProviders,Break,0,0,6
frmProviders,Return,0,0,12
frmProviders,Not,0,0,1
frmOrderReception.Designer,CompilationUnit,0,0,1
frmOrderReception.Designer,Namespace,0,0,1
frmOrderReception.Designer,SimpleName,0,0,642
frmOrderReception.Designer,Class,0,0,1
frmOrderReception.Designer,Field,0,0,47
frmOrderReception.Designer,PPRegion,0,0,2
frmOrderReception.Designer,TypeRef,0,0,192
frmOrderReception.Designer,VarDeclarator,0,0,49
frmOrderReception.Designer,AliasTypeRef,0,0,6
frmOrderReception.Designer,Property,0,0,1
frmOrderReception.Designer,PropBody,0,0,1
frmOrderReception.Designer,Get,0,0,1
frmOrderReception.Designer,Block,0,0,6
frmOrderReception.Designer,If,0,0,1
frmOrderReception.Designer,Or,0,0,1
frmOrderReception.Designer,Eql,0,0,1
frmOrderReception.Designer,SingleAccess,0,0,168
frmOrderReception.Designer,Literal,0,0,396
frmOrderReception.Designer,ExprMemberAccess,0,0,1063
frmOrderReception.Designer,MemberAccess,0,0,1673
frmOrderReception.Designer,ExpressionStat,0,0,550
frmOrderReception.Designer,Assign,0,0,493
frmOrderReception.Designer,Call,0,0,58
frmOrderReception.Designer,ArgList,0,0,195
frmOrderReception.Designer,Return,0,0,2
frmOrderReception.Designer,Set,0,0,1
frmOrderReception.Designer,PPEndRegion,0,0,2
frmOrderReception.Designer,Method,0,0,3
frmOrderReception.Designer,ParamList,0,0,3
frmOrderReception.Designer,LocalVarStat,0,0,2
frmOrderReception.Designer,LocalVar,0,0,2
frmOrderReception.Designer,VarInit,0,0,3
frmOrderReception.Designer,NewObject,0,0,137
frmOrderReception.Designer,ArrayTypeRef,0,0,3
frmOrderReception.Designer,RankSpecifier,0,0,3
frmOrderReception.Designer,NewArrayTypeArray,0,0,2
frmOrderReception.Designer,ArrayInitializer,0,0,2
frmOrderReception.Designer,DotName,0,0,449
frmOrderReception.Designer,AttrSection,0,0,1
frmOrderReception.Designer,Attribute,0,0,1
frmOrderReception.Designer,AttrArgList,0,0,1
frmOrderReception.Designer,ThisMemberAccess,0,0,610
frmOrderReception.Designer,This,0,0,610
frmOrderReception.Designer,Arg,0,0,215
frmOrderReception.Designer,TypeOf,0,0,1
frmOrderReception.Designer,Nested,0,0,3
frmOrderReception.Designer,Cast,0,0,3
frmOrderReception.Designer,BitOr,0,0,3
frmOrderReception.Designer,Param,0,0,1
frmAddProductTo.Designer,CompilationUnit,0,0,1
frmAddProductTo.Designer,Namespace,0,0,1
frmAddProductTo.Designer,SimpleName,0,0,380
frmAddProductTo.Designer,Class,0,0,1
frmAddProductTo.Designer,Field,0,0,32
frmAddProductTo.Designer,PPRegion,0,0,2
frmAddProductTo.Designer,TypeRef,0,0,114
frmAddProductTo.Designer,VarDeclarator,0,0,34
frmAddProductTo.Designer,AliasTypeRef,0,0,4
frmAddProductTo.Designer,Property,0,0,1
frmAddProductTo.Designer,PropBody,0,0,1
frmAddProductTo.Designer,Get,0,0,1
frmAddProductTo.Designer,Block,0,0,5
frmAddProductTo.Designer,If,0,0,1
frmAddProductTo.Designer,Or,0,0,1
frmAddProductTo.Designer,Eql,0,0,1
frmAddProductTo.Designer,SingleAccess,0,0,85
frmAddProductTo.Designer,Literal,0,0,214
frmAddProductTo.Designer,ExprMemberAccess,0,0,537
frmAddProductTo.Designer,MemberAccess,0,0,871
frmAddProductTo.Designer,ExpressionStat,0,0,298
frmAddProductTo.Designer,Assign,0,0,258
frmAddProductTo.Designer,Call,0,0,41
frmAddProductTo.Designer,ArgList,0,0,115
frmAddProductTo.Designer,Return,0,0,2
frmAddProductTo.Designer,Set,0,0,1
frmAddProductTo.Designer,PPEndRegion,0,0,2
frmAddProductTo.Designer,Method,0,0,2
frmAddProductTo.Designer,ParamList,0,0,2
frmAddProductTo.Designer,LocalVarStat,0,0,2
frmAddProductTo.Designer,LocalVar,0,0,2
frmAddProductTo.Designer,VarInit,0,0,3
frmAddProductTo.Designer,NewObject,0,0,74
frmAddProductTo.Designer,ArrayTypeRef,0,0,3
frmAddProductTo.Designer,RankSpecifier,0,0,3
frmAddProductTo.Designer,NewArrayTypeArray,0,0,2
frmAddProductTo.Designer,ArrayInitializer,0,0,2
frmAddProductTo.Designer,DotName,0,0,265
frmAddProductTo.Designer,AttrSection,0,0,1
frmAddProductTo.Designer,Attribute,0,0,1
frmAddProductTo.Designer,AttrArgList,0,0,1
frmAddProductTo.Designer,ThisMemberAccess,0,0,334
frmAddProductTo.Designer,This,0,0,334
frmAddProductTo.Designer,Arg,0,0,113
frmAddProductTo.Designer,TypeOf,0,0,1
frmAddProductTo.Designer,Nested,0,0,3
frmAddProductTo.Designer,Cast,0,0,3
frmAddProductTo.Designer,BitOr,0,0,3
frmSearch.Designer,CompilationUnit,0,0,1
frmSearch.Designer,Namespace,0,0,1
frmSearch.Designer,SimpleName,0,0,202
frmSearch.Designer,Class,0,0,1
frmSearch.Designer,Field,0,0,15
frmSearch.Designer,PPRegion,0,0,2
frmSearch.Designer,TypeRef,0,0,65
frmSearch.Designer,VarDeclarator,0,0,17
frmSearch.Designer,AliasTypeRef,0,0,4
frmSearch.Designer,Property,0,0,1
frmSearch.Designer,PropBody,0,0,1
frmSearch.Designer,Get,0,0,1
frmSearch.Designer,Block,0,0,5
frmSearch.Designer,If,0,0,1
frmSearch.Designer,Or,0,0,1
frmSearch.Designer,Eql,0,0,1
frmSearch.Designer,SingleAccess,0,0,68
frmSearch.Designer,Literal,0,0,146
frmSearch.Designer,ExprMemberAccess,0,0,331
frmSearch.Designer,MemberAccess,0,0,510
frmSearch.Designer,ExpressionStat,0,0,168
frmSearch.Designer,Assign,0,0,156
frmSearch.Designer,Call,0,0,19
frmSearch.Designer,ArgList,0,0,63
frmSearch.Designer,Return,0,0,2
frmSearch.Designer,Set,0,0,1
frmSearch.Designer,PPEndRegion,0,0,2
frmSearch.Designer,Method,0,0,2
frmSearch.Designer,ParamList,0,0,2
frmSearch.Designer,LocalVarStat,0,0,2
frmSearch.Designer,LocalVar,0,0,2
frmSearch.Designer,VarInit,0,0,3
frmSearch.Designer,NewObject,0,0,44
frmSearch.Designer,ArrayTypeRef,0,0,2
frmSearch.Designer,RankSpecifier,0,0,2
frmSearch.Designer,NewArrayTypeArray,0,0,1
frmSearch.Designer,ArrayInitializer,0,0,1
frmSearch.Designer,DotName,0,0,136
frmSearch.Designer,AttrSection,0,0,1
frmSearch.Designer,Attribute,0,0,1
frmSearch.Designer,AttrArgList,0,0,1
frmSearch.Designer,ThisMemberAccess,0,0,179
frmSearch.Designer,This,0,0,179
frmSearch.Designer,Arg,0,0,92
frmSearch.Designer,TypeOf,0,0,1
frmSearch.Designer,BitOr,0,0,3
frmSearch.Designer,Cast,0,0,2
frmAddStockManual,CompilationUnit,0,0,1
frmAddStockManual,UsingNamespace,0,0,7
frmAddStockManual,DotName,0,0,12
frmAddStockManual,SimpleName,0,0,54
frmAddStockManual,Namespace,0,0,1
frmAddStockManual,Class,0,0,1
frmAddStockManual,TypeBase,0,0,1
frmAddStockManual,TypeRef,0,0,34
frmAddStockManual,Field,0,0,9
frmAddStockManual,AliasTypeRef,0,0,48
frmAddStockManual,VarDeclarator,0,0,23
frmAddStockManual,VarInit,0,0,23
frmAddStockManual,Literal,0,0,159
frmAddStockManual,Constructor,0,0,1
frmAddStockManual,ParamList,0,0,19
frmAddStockManual,BaseInit,0,0,1
frmAddStockManual,ArgList,0,0,90
frmAddStockManual,Block,0,0,62
frmAddStockManual,If,0,0,29
frmAddStockManual,Eql,0,0,17
frmAddStockManual,SingleAccess,0,0,296
frmAddStockManual,ExpressionStat,0,0,124
frmAddStockManual,Assign,0,0,86
frmAddStockManual,This,0,0,9
frmAddStockManual,Else,0,0,7
frmAddStockManual,Try,0,0,4
frmAddStockManual,And,0,0,2
frmAddStockManual,NotEql,0,0,6
frmAddStockManual,ExprMemberAccess,0,0,250
frmAddStockManual,Call,0,0,88
frmAddStockManual,MemberAccess,0,0,255
frmAddStockManual,ThisMemberAccess,0,0,5
frmAddStockManual,Catch,0,0,2
frmAddStockManual,Arg,0,0,79
frmAddStockManual,Method,0,0,18
frmAddStockManual,Param,0,0,27
frmAddStockManual,LocalVarStat,0,0,13
frmAddStockManual,LocalVar,0,0,13
frmAddStockManual,ExprElementAccess,0,0,60
frmAddStockManual,IndexList,0,0,60
frmAddStockManual,Plus,0,0,16
frmAddStockManual,ExceptionSpec,0,0,1
frmAddStockManual,Cond,0,0,1
frmAddStockManual,Nested,0,0,14
frmAddStockManual,Cast,0,0,12
frmAddStockManual,NewObject,0,0,1
frmAddStockManual,Negate,0,0,1
frmAddStockManual,Finally,0,0,2
frmAddStockManual,Not,0,0,11
frmAddStockManual,While,0,0,1
frmAddStockManual,Minus,0,0,1
frmAddStockManual,For,0,0,1
frmAddStockManual,ForInit,0,0,1
frmAddStockManual,ForExprs,0,0,1
frmAddStockManual,LtEq,0,0,2
frmAddStockManual,Inc,0,0,1
frmAddStockManual,Return,0,0,1
frmAddStockManual,Switch,0,0,1
frmAddStockManual,SwitchSection,0,0,2
frmAddStockManual,Case,0,0,3
frmAddStockManual,Mult,0,0,2
frmAddStockManual,Break,0,0,2
frmAddStockManual,Div,0,0,1
frmAddStockManual,GtEq,0,0,1
frmAddStockManual,Or,0,0,6
frmRequestAproval.Designer,CompilationUnit,0,0,1
frmRequestAproval.Designer,Namespace,0,0,1
frmRequestAproval.Designer,SimpleName,0,0,450
frmRequestAproval.Designer,Class,0,0,1
frmRequestAproval.Designer,Field,0,0,32
frmRequestAproval.Designer,PPRegion,0,0,2
frmRequestAproval.Designer,TypeRef,0,0,141
frmRequestAproval.Designer,VarDeclarator,0,0,34
frmRequestAproval.Designer,AliasTypeRef,0,0,8
frmRequestAproval.Designer,Property,0,0,1
frmRequestAproval.Designer,PropBody,0,0,1
frmRequestAproval.Designer,Get,0,0,1
frmRequestAproval.Designer,Block,0,0,6
frmRequestAproval.Designer,If,0,0,1
frmRequestAproval.Designer,Or,0,0,1
frmRequestAproval.Designer,Eql,0,0,1
frmRequestAproval.Designer,SingleAccess,0,0,126
frmRequestAproval.Designer,Literal,0,0,296
frmRequestAproval.Designer,ExprMemberAccess,0,0,773
frmRequestAproval.Designer,MemberAccess,0,0,1208
frmRequestAproval.Designer,ExpressionStat,0,0,396
frmRequestAproval.Designer,Assign,0,0,358
frmRequestAproval.Designer,Call,0,0,39
frmRequestAproval.Designer,ArgList,0,0,140
frmRequestAproval.Designer,Return,0,0,2
frmRequestAproval.Designer,Set,0,0,1
frmRequestAproval.Designer,PPEndRegion,0,0,2
frmRequestAproval.Designer,Method,0,0,3
frmRequestAproval.Designer,ParamList,0,0,3
frmRequestAproval.Designer,LocalVarStat,0,0,2
frmRequestAproval.Designer,LocalVar,0,0,2
frmRequestAproval.Designer,VarInit,0,0,3
frmRequestAproval.Designer,NewObject,0,0,101
frmRequestAproval.Designer,ArrayTypeRef,0,0,5
frmRequestAproval.Designer,RankSpecifier,0,0,5
frmRequestAproval.Designer,NewArrayTypeArray,0,0,4
frmRequestAproval.Designer,ArrayInitializer,0,0,4
frmRequestAproval.Designer,DotName,0,0,308
frmRequestAproval.Designer,AttrSection,0,0,1
frmRequestAproval.Designer,Attribute,0,0,1
frmRequestAproval.Designer,AttrArgList,0,0,1
frmRequestAproval.Designer,ThisMemberAccess,0,0,435
frmRequestAproval.Designer,This,0,0,435
frmRequestAproval.Designer,Arg,0,0,160
frmRequestAproval.Designer,TypeOf,0,0,1
frmRequestAproval.Designer,Nested,0,0,3
frmRequestAproval.Designer,Cast,0,0,3
frmRequestAproval.Designer,BitOr,0,0,3
frmRequestAproval.Designer,Param,0,0,1
frmProducts,CompilationUnit,0,0,1
frmProducts,UsingNamespace,0,0,5
frmProducts,SimpleName,0,0,26
frmProducts,DotName,0,0,9
frmProducts,Namespace,0,0,1
frmProducts,Class,0,0,1
frmProducts,TypeBase,0,0,1
frmProducts,TypeRef,0,0,11
frmProducts,Field,0,0,4
frmProducts,AliasTypeRef,0,0,12
frmProducts,VarDeclarator,0,0,8
frmProducts,VarInit,0,0,8
frmProducts,Literal,0,0,52
frmProducts,Constructor,0,0,1
frmProducts,ParamList,0,0,6
frmProducts,BaseInit,0,0,1
frmProducts,ArgList,0,0,24
frmProducts,Block,0,0,19
frmProducts,If,0,0,9
frmProducts,Eql,0,0,8
frmProducts,SingleAccess,0,0,70
frmProducts,ExpressionStat,0,0,37
frmProducts,Assign,0,0,25
frmProducts,This,0,0,4
frmProducts,Else,0,0,1
frmProducts,Try,0,0,1
frmProducts,And,0,0,1
frmProducts,NotEql,0,0,1
frmProducts,ExprMemberAccess,0,0,69
frmProducts,Call,0,0,23
frmProducts,MemberAccess,0,0,71
frmProducts,ThisMemberAccess,0,0,2
frmProducts,Catch,0,0,1
frmProducts,Arg,0,0,21
frmProducts,Method,0,0,5
frmProducts,Param,0,0,8
frmProducts,Or,0,0,1
frmProducts,Negate,0,0,3
frmProducts,Return,0,0,2
frmProducts,ExprElementAccess,0,0,4
frmProducts,IndexList,0,0,4
frmProducts,LocalVarStat,0,0,4
frmProducts,LocalVar,0,0,4
frmProducts,For,0,0,1
frmProducts,ForInit,0,0,1
frmProducts,ForExprs,0,0,1
frmProducts,LtEq,0,0,1
frmProducts,Inc,0,0,1
frmProducts,Break,0,0,7
frmProducts,Cast,0,0,1
frmProducts,Switch,0,0,1
frmProducts,SwitchSection,0,0,6
frmProducts,Case,0,0,6
frmUsersManage.Designer,CompilationUnit,0,0,1
frmUsersManage.Designer,Namespace,0,0,1
frmUsersManage.Designer,SimpleName,0,0,444
frmUsersManage.Designer,Class,0,0,1
frmUsersManage.Designer,Field,0,0,31
frmUsersManage.Designer,PPRegion,0,0,2
frmUsersManage.Designer,TypeRef,0,0,137
frmUsersManage.Designer,VarDeclarator,0,0,33
frmUsersManage.Designer,AliasTypeRef,0,0,8
frmUsersManage.Designer,Property,0,0,1
frmUsersManage.Designer,PropBody,0,0,1
frmUsersManage.Designer,Get,0,0,1
frmUsersManage.Designer,Block,0,0,7
frmUsersManage.Designer,If,0,0,1
frmUsersManage.Designer,Or,0,0,1
frmUsersManage.Designer,Eql,0,0,1
frmUsersManage.Designer,SingleAccess,0,0,140
frmUsersManage.Designer,Literal,0,0,312
frmUsersManage.Designer,ExprMemberAccess,0,0,728
frmUsersManage.Designer,MemberAccess,0,0,1118
frmUsersManage.Designer,ExpressionStat,0,0,359
frmUsersManage.Designer,Assign,0,0,322
frmUsersManage.Designer,Call,0,0,50
frmUsersManage.Designer,ArgList,0,0,145
frmUsersManage.Designer,Return,0,0,2
frmUsersManage.Designer,Set,0,0,1
frmUsersManage.Designer,PPEndRegion,0,0,2
frmUsersManage.Designer,Method,0,0,4
frmUsersManage.Designer,ParamList,0,0,4
frmUsersManage.Designer,LocalVarStat,0,0,2
frmUsersManage.Designer,LocalVar,0,0,2
frmUsersManage.Designer,VarInit,0,0,4
frmUsersManage.Designer,NewObject,0,0,95
frmUsersManage.Designer,ArrayTypeRef,0,0,3
frmUsersManage.Designer,RankSpecifier,0,0,3
frmUsersManage.Designer,NewArrayTypeArray,0,0,1
frmUsersManage.Designer,ArrayInitializer,0,0,1
frmUsersManage.Designer,DotName,0,0,306
frmUsersManage.Designer,NewNonArrayTypeArray,0,0,2
frmUsersManage.Designer,IndexList,0,0,7
frmUsersManage.Designer,AttrSection,0,0,1
frmUsersManage.Designer,Attribute,0,0,1
frmUsersManage.Designer,AttrArgList,0,0,1
frmUsersManage.Designer,ThisMemberAccess,0,0,390
frmUsersManage.Designer,This,0,0,390
frmUsersManage.Designer,Arg,0,0,208
frmUsersManage.Designer,TypeOf,0,0,1
frmUsersManage.Designer,Nested,0,0,3
frmUsersManage.Designer,Cast,0,0,6
frmUsersManage.Designer,BitOr,0,0,8
frmUsersManage.Designer,Param,0,0,1
frmUsersManage.Designer,ExprElementAccess,0,0,5
frmAdjustStockManual,CompilationUnit,0,0,1
frmAdjustStockManual,UsingNamespace,0,0,7
frmAdjustStockManual,DotName,0,0,12
frmAdjustStockManual,SimpleName,0,0,51
frmAdjustStockManual,Namespace,0,0,1
frmAdjustStockManual,Class,0,0,1
frmAdjustStockManual,TypeBase,0,0,1
frmAdjustStockManual,TypeRef,0,0,31
frmAdjustStockManual,Field,0,0,13
frmAdjustStockManual,AliasTypeRef,0,0,56
frmAdjustStockManual,VarDeclarator,0,0,35
frmAdjustStockManual,VarInit,0,0,35
frmAdjustStockManual,Literal,0,0,178
frmAdjustStockManual,Constructor,0,0,1
frmAdjustStockManual,ParamList,0,0,17
frmAdjustStockManual,BaseInit,0,0,1
frmAdjustStockManual,ArgList,0,0,111
frmAdjustStockManual,Block,0,0,69
frmAdjustStockManual,If,0,0,35
frmAdjustStockManual,Eql,0,0,20
frmAdjustStockManual,SingleAccess,0,0,362
frmAdjustStockManual,ExpressionStat,0,0,142
frmAdjustStockManual,Assign,0,0,103
frmAdjustStockManual,This,0,0,10
frmAdjustStockManual,Else,0,0,8
frmAdjustStockManual,Try,0,0,4
frmAdjustStockManual,And,0,0,3
frmAdjustStockManual,NotEql,0,0,8
frmAdjustStockManual,ExprMemberAccess,0,0,296
frmAdjustStockManual,Call,0,0,109
frmAdjustStockManual,MemberAccess,0,0,301
frmAdjustStockManual,ThisMemberAccess,0,0,5
frmAdjustStockManual,Catch,0,0,2
frmAdjustStockManual,Arg,0,0,104
frmAdjustStockManual,Method,0,0,16
frmAdjustStockManual,Param,0,0,22
frmAdjustStockManual,LocalVarStat,0,0,21
frmAdjustStockManual,LocalVar,0,0,21
frmAdjustStockManual,ExprElementAccess,0,0,41
frmAdjustStockManual,IndexList,0,0,41
frmAdjustStockManual,Minus,0,0,4
frmAdjustStockManual,Return,0,0,4
frmAdjustStockManual,Plus,0,0,29
frmAdjustStockManual,ExceptionSpec,0,0,1
frmAdjustStockManual,Cond,0,0,1
frmAdjustStockManual,Nested,0,0,13
frmAdjustStockManual,Cast,0,0,12
frmAdjustStockManual,NewObject,0,0,1
frmAdjustStockManual,Negate,0,0,1
frmAdjustStockManual,Finally,0,0,2
frmAdjustStockManual,Not,0,0,11
frmAdjustStockManual,While,0,0,2
frmAdjustStockManual,For,0,0,2
frmAdjustStockManual,ForInit,0,0,2
frmAdjustStockManual,ForExprs,0,0,2
frmAdjustStockManual,LtEq,0,0,3
frmAdjustStockManual,Inc,0,0,2
frmAdjustStockManual,Mult,0,0,4
frmAdjustStockManual,GtEq,0,0,1
frmAdjustStockManual,Or,0,0,6
frmAdjustStockManual,Switch,0,0,1
frmAdjustStockManual,SwitchSection,0,0,1
frmAdjustStockManual,Case,0,0,1
frmAdjustStockManual,Gt,0,0,1
frmAdjustStockManual,Break,0,0,1
frmProducts.Designer,CompilationUnit,0,0,1
frmProducts.Designer,Namespace,0,0,1
frmProducts.Designer,SimpleName,0,0,464
frmProducts.Designer,Class,0,0,1
frmProducts.Designer,Field,0,0,35
frmProducts.Designer,PPRegion,0,0,3
frmProducts.Designer,TypeRef,0,0,140
frmProducts.Designer,VarDeclarator,0,0,37
frmProducts.Designer,AliasTypeRef,0,0,8
frmProducts.Designer,Property,0,0,1
frmProducts.Designer,PropBody,0,0,1
frmProducts.Designer,Get,0,0,1
frmProducts.Designer,Block,0,0,8
frmProducts.Designer,If,0,0,1
frmProducts.Designer,Or,0,0,1
frmProducts.Designer,Eql,0,0,1
frmProducts.Designer,SingleAccess,0,0,173
frmProducts.Designer,Literal,0,0,335
frmProducts.Designer,ExprMemberAccess,0,0,882
frmProducts.Designer,MemberAccess,0,0,1326
frmProducts.Designer,ExpressionStat,0,0,423
frmProducts.Designer,Assign,0,0,368
frmProducts.Designer,Call,0,0,57
frmProducts.Designer,ArgList,0,0,153
frmProducts.Designer,Return,0,0,2
frmProducts.Designer,Set,0,0,1
frmProducts.Designer,PPEndRegion,0,0,3
frmProducts.Designer,Method,0,0,5
frmProducts.Designer,ParamList,0,0,5
frmProducts.Designer,LocalVarStat,0,0,2
frmProducts.Designer,LocalVar,0,0,2
frmProducts.Designer,VarInit,0,0,4
frmProducts.Designer,NewObject,0,0,96
frmProducts.Designer,ArrayTypeRef,0,0,3
frmProducts.Designer,RankSpecifier,0,0,3
frmProducts.Designer,NewArrayTypeArray,0,0,1
